centroide_lat,centroide_lon,population,con_fibra
-35.2737826395219,-59.1350643318774,27620.5,True
-35.1854255468713,-59.0978341614036,31190.0,True
-35.3006709969199,-59.170135916078,27620.5,False
-34.7572838174373,-58.4027167976743,112580.0,False
-34.4867518260105,-59.2195462147262,27620.5,True
-34.5633574099768,-59.1211183187438,106899.0,False
-34.6278935952547,-59.2551997261069,27620.5,True
-34.4309916604575,-59.1278642374609,27620.5,True
-35.0242952172867,-57.5354895064576,27620.5,False
-35.0797217208605,-57.7468870241048,27620.5,False
-34.9950990540733,-57.7028446401551,27620.5,False
-35.0807393559898,-57.5176018944185,9294.0,False
-35.1810553376453,-57.6535442867835,27620.5,False
-35.2674644876688,-57.5749197797454,27620.5,True
-37.086333288103,-57.8294200706759,27620.5,True
-36.8629587024659,-57.8831233218316,106662.0,False
-36.8629587024659,-57.8831233218316,8865.0,False
-36.7115597782752,-57.5861674511156,27620.5,False
-34.4987952014085,-58.7010876038761,27620.5,False
-37.446516203999,-57.7293917658395,6320.0,True
-37.2759738583428,-57.7741966376361,27620.5,False
-37.7739863352594,-57.634189525923,27620.5,False
-37.7455394778204,-57.4254102752995,27620.5,True
-37.7737005412934,-57.4543912474451,27620.5,True
-37.8343801735405,-57.5074902645676,27620.5,True
-37.6631550913681,-57.6681208064657,27620.5,False
-34.782495897943,-58.8378890904427,67011.0,True
-34.6541422585061,-59.3547599003132,27620.5,True
-34.6507332109012,-59.43138744045,63284.0,True
-34.6507332109012,-59.43138744045,44953.0,True
-34.6976769838622,-59.3185257826541,27620.5,False
-34.6649832276464,-58.7279481143737,244168.0,False
-35.2813242498373,-58.8027833581267,27620.5,False
-35.4410438810578,-58.8034514480508,27620.5,True
-35.5420844897832,-58.8864507537748,27620.5,False
-38.9937618197022,-61.208011352374,27620.5,False
-38.9866632490426,-61.2909287456711,27620.5,False
-34.6512923275022,-58.7900019154825,27620.5,False
-34.6510579231814,-58.6218540984498,99066.0,False
-34.9215851673876,-59.542229637721,27620.5,False
-35.0529402662696,-59.5127026169849,27620.5,False
-35.0059067153277,-59.2782839828002,11562.0,True
-35.0779501871778,-59.6518705433013,27620.5,False
-37.8934304125645,-59.2910695639294,27620.5,False
-38.0055227969301,-59.2639234559796,27620.5,False
-38.5544601626934,-58.7392368204408,27620.5,False
-38.2830519080038,-59.2027437728131,27620.5,False
-38.449126631872,-59.3305079863938,27620.5,False
-35.2923551925373,-61.4058045162937,27620.5,False
-35.2371509729554,-60.8232787547967,27620.5,False
-35.6051664542091,-60.9191473234903,27620.5,False
-35.6502676871895,-60.7095008306529,27620.5,False
-35.4087074583601,-61.2078054655041,27620.5,True
-35.5179958813353,-61.0012935115833,27620.5,False
-36.6517884485627,-61.0859063265243,27620.5,False
-35.3516198354707,-60.745070287461,27620.5,True
-35.554541699943,-60.5620254403177,27620.5,False
-35.5351190598706,-60.7943911921044,27620.5,False
-35.4439352795847,-60.8846274846021,27620.5,True
-35.4412193660893,-60.7165496192443,27620.5,True
-35.4989206034073,-60.8749637021148,27620.5,False
-36.9487547831548,-60.1114443173938,27620.5,False
-36.4129582824455,-60.6731489571588,27620.5,False
-36.865843179941,-60.1602819975195,27620.5,True
-36.8938423224315,-60.3231937143701,89721.0,False
-37.1256598041934,-60.4164510128605,27620.5,False
-36.8448834486469,-60.2267518257223,27620.5,False
-36.9366119076407,-60.1560578773282,27620.5,False
-36.9810049379081,-60.2786017240524,27620.5,False
-36.9892812502774,-60.311291456649,27620.5,False
-40.5546481170889,-62.2367631095421,27620.5,False
-40.6501557795596,-62.755627171392,27620.5,True
-40.8025151532734,-62.983602185804,25982.0,True
-40.4353207016459,-62.5441230494014,27620.5,False
-39.6024515767254,-62.6527946396309,27620.5,True
-40.1858292011627,-62.6202476591912,27620.5,True
-39.9175740352919,-62.6187706882177,27620.5,True
-35.9124084633725,-62.224227990124,27620.5,False
-35.7315143138008,-61.7422421588753,27620.5,False
-35.8493979220261,-62.0666472050596,27620.5,True
-35.849370285201,-62.2947176314047,27620.5,False
-36.084476688221,-61.7223293921874,27620.5,True
-36.2277491251375,-62.0067386213215,27620.5,False
-35.9186496444174,-61.8135475100609,27620.5,True
-35.8108053325158,-61.8989682130088,31553.0,False
-35.7149184194011,-61.6499689641487,12862.0,False
-36.2060995361368,-63.077533215168,27620.5,True
-36.3405018944918,-63.2596740754861,27620.5,True
-36.2679141882286,-63.164721899616,7143.0,True
-33.7550385031659,-60.4399592941223,27620.5,True
-33.912063973022,-60.4600333437368,27620.5,True
-33.6761292533535,-60.4001651448795,27620.5,True
-33.8313815436909,-60.4879689960145,27620.5,False
-33.9243095039946,-60.3828396641755,27620.5,True
-33.733064625315,-60.1685122078304,27620.5,False
-33.7649964204955,-60.6510366023021,27620.5,True
-33.7078470960533,-60.5834220063022,27620.5,False
-33.9135085343931,-60.8371254638542,27620.5,True
-33.8911091446081,-60.5745861929678,114052.0,False
-33.9932846578948,-60.7306613975388,27620.5,False
-34.0297933472989,-60.5028154647208,27620.5,True
-33.6637017696942,-60.7085799617903,27620.5,False
-34.0916679309077,-60.4135037959232,27620.5,False
-36.3163608052112,-58.5514293687728,27620.5,False
-36.0041852414953,-58.141067696489,27620.5,False
-34.4586965255936,-58.913967911731,81120.0,True
-37.1110811163979,-56.8652336891716,45000.0,True
-34.9177719255835,-58.3792995365501,27620.5,False
-37.7042147933042,-62.9012860076337,27620.5,False
-37.8055147094651,-63.0433735782465,27620.5,False
-37.6894529983703,-63.1610268101447,27620.5,False
-37.9097506905124,-62.935638980217,27620.5,False
-38.1099152231,-62.9147830517742,27620.5,False
-38.0092406586158,-62.8224206965566,27620.5,False
-38.1194939806378,-62.7262061182875,27620.5,False
-37.5480950158685,-62.7683364676841,27620.5,False
-38.3017590568014,-62.9812849309099,27620.5,False
-37.3949214240607,-62.8034443473684,27620.5,True
-38.1717529535533,-63.2353429054024,27620.5,False
-35.321734804158,-57.4539642083357,27620.5,False
-35.5301976285515,-57.3283242927271,27620.5,True
-35.2685627801267,-57.2474704888542,27620.5,True
-35.3874096593697,-57.3381716096861,27620.5,False
-34.7188582530574,-58.2603653095576,262379.0,False
-33.5704240216028,-59.9780284218687,27620.5,False
-33.6376750106,-59.9888547756034,27620.5,False
-33.7701939258864,-60.0937410521656,27620.5,False
-33.4852021182933,-60.0044384241728,11428.0,True
-33.4359779795503,-60.1464497657147,27620.5,True
-33.49803273822,-60.0655531078037,27620.5,False
-36.7744147068395,-59.0882891429717,16635.0,True
-35.4891640479858,-62.9758916831348,27620.5,False
-35.7026243197771,-63.0240574481296,27620.5,False
-35.5552866415641,-63.3802912122609,27620.5,False
-35.8701943036054,-63.3736716297124,27620.5,False
-35.8468999842255,-63.2909563505954,27620.5,False
-35.5107731942751,-63.1882852945036,27620.5,False
-35.2743908183915,-63.2143255753942,27620.5,False
-35.7645483584805,-63.1402093438199,27620.5,False
-34.1541391001149,-61.011284299162,27620.5,False
-34.0368745251476,-60.8676211940846,27620.5,False
-34.3718154854636,-60.6540749236981,27620.5,False
-34.3596457098675,-60.7837899544284,27620.5,True
-34.087718856831,-60.6676797814963,27620.5,False
-34.2689702155468,-60.8722564717847,27620.5,False
-33.915451901214,-60.9383442419377,27620.5,False
-35.4856392097213,-59.0997695658079,27620.5,False
-35.4005763060432,-59.3348321510909,10902.0,False
-33.5968120004883,-59.8176936406853,27620.5,False
-37.51488223008,-62.3122486493154,27620.5,True
-37.9768634201524,-62.33248362465,27620.5,False
-37.9428114794239,-62.2830886448847,27620.5,True
-37.3611255964229,-62.4338504694523,27620.5,False
-37.7210187708495,-62.6064548472965,27620.5,False
-37.6025487129648,-62.4083614847022,13822.0,False
-37.7613769091951,-62.3486388910383,27620.5,True
-35.6393730456478,-59.6311412076099,27620.5,False
-35.5770988512804,-59.6619477131897,27620.5,False
-35.5080172172452,-59.5137164479448,27620.5,True
-35.5945542362794,-59.5069645738994,27620.5,False
-34.1013884863046,-60.4087773379244,27620.5,True
-34.3979341962246,-60.2595705520168,27620.5,True
-34.3382330038569,-60.1012149576705,27620.5,True
-34.3962925470533,-60.5368496522854,27620.5,False
-34.2670181288751,-60.3858028206226,27620.5,False
-34.2917463137732,-60.254502487545,27620.5,True
-36.5693430120432,-63.0881107599791,27620.5,False
-36.7515133840938,-62.9591311423931,27620.5,False
-34.3665475995779,-59.375480677999,27620.5,False
-34.4433580630376,-59.3602204172752,27620.5,False
-34.6091166072699,-59.6299350338081,27620.5,True
-34.4423774190107,-59.4475191783366,26510.0,False
-34.2980408829155,-59.3236816172608,27620.5,False
-34.5053553124901,-59.3383393878777,27620.5,True
-34.4316782101746,-59.2615521388936,27620.5,True
-34.2073821857375,-59.6370221823994,27620.5,True
-34.2436381342556,-59.4736523437539,26897.0,True
-34.1232002564582,-59.4304824481459,27620.5,False
-38.7481082745121,-59.4304695947374,27620.5,False
-38.3592119302894,-59.7932721394937,27620.5,False
-38.345789246959,-59.6067598785519,27620.5,True
-34.4406044811916,-58.5581489424613,171616.0,False
-34.4664285221917,-58.5096898131462,43595.0,True
-34.4664285221917,-58.5096898131462,4569.0,True
-34.5430416024272,-58.7119689876992,157532.0,True
-34.5430416024272,-58.7119689876992,9187.0,True
-33.5958037996128,-60.3557411992853,27620.5,True
-33.52346278207,-60.3166280184361,27620.5,False
-33.4747261090956,-60.2873220904722,27620.5,True
-33.3511365748959,-60.3138057533936,27620.5,True
-33.327581039333,-60.2170580452517,159978.0,False
-33.4213834087717,-60.2603632967081,27620.5,False
-33.6590136302514,-59.8684776819622,27620.5,True
-33.9018137920889,-59.8190040146191,27620.5,False
-33.7692927806971,-59.6394845323378,27620.5,False
-33.6759480318045,-59.6630158141548,75616.0,True
-33.6759480318045,-59.6630158141548,27620.5,True
-33.6759480318045,-59.6630158141548,27620.5,True
-33.6759480318045,-59.6630158141548,27620.5,True
-33.8809441102835,-59.8742021436945,20163.0,False
-33.8809441102835,-59.8742021436945,27620.5,False
-35.0249088741064,-58.4240579101395,98215.0,True
-34.6084349698063,-59.7501662841433,27620.5,True
-34.7688145882031,-59.6868293545249,27620.5,True
-37.1272865838688,-59.1053808045858,27620.5,False
-37.2797250332818,-59.3628688181827,27620.5,False
-37.4013842440147,-59.5059287942189,27620.5,False
-37.3286954825526,-59.1368975569569,150162.0,True
-36.5763630801619,-60.1722007620684,27620.5,True
-36.3562359765733,-60.0251124032041,6605.0,False
-36.120569720248,-59.6518688348755,27620.5,False
-34.4226492600212,-58.5808752887605,64867.0,False
-36.5208605076963,-57.324938712347,7156.0,True
-36.5208605076963,-57.324938712347,5484.0,True
-38.3373320283001,-62.6445852070943,27620.5,False
-38.1012814183258,-62.2229543263369,11759.0,True
-38.2896055604839,-62.2080555809382,27620.5,False
-38.0597276619179,-62.0776250250117,27620.5,False
-38.0819443434639,-61.929805289519,27620.5,False
-35.8526319389224,-62.5123780756247,27620.5,True
-36.3657483912208,-62.3580799980758,27620.5,False
-36.2037313602021,-62.2354636261776,27620.5,False
-36.2786476447172,-62.5452240043378,27620.5,False
-35.9733358976997,-62.7327450532285,46019.0,True
-36.4631732121695,-62.4847272635948,27620.5,False
-38.807442643306,-59.7374821959604,27620.5,False
-38.8574751199377,-60.0727995979592,27620.5,False
-38.7214408739283,-60.4517437207662,27620.5,False
-38.7056214269641,-60.2450213199209,27620.5,False
-38.4941143424147,-60.4683512141006,27620.5,False
-38.6882731254542,-59.7806914448039,27620.5,False
-38.6895363914284,-60.0139361893588,27620.5,False
-38.3180136176114,-60.0276209243932,27620.5,False
-38.3771966957834,-60.2752150703536,62835.0,True
-38.312396365424,-60.231646702531,27620.5,False
-34.6035291733835,-58.5631922662462,27620.5,False
-36.6109231766528,-62.9129347766243,27620.5,True
-36.4591893277392,-62.8625761708921,9164.0,True
-35.7403170506186,-60.557071200522,27620.5,False
-35.8998918047927,-60.7302753701018,27620.5,False
-35.268920909582,-59.5571323199126,27620.5,False
-35.1638916110581,-60.0789192444737,27620.5,False
-35.4823627488065,-59.985834587543,27620.5,False
-35.2733314174213,-59.7755530665071,27620.5,False
-35.2623626567541,-59.6306762449241,27620.5,False
-35.7698421793855,-60.350450153264,27620.5,False
-35.6480414274632,-60.4656761416649,27620.5,False
-35.4324710829424,-60.1715593507727,27620.5,True
-34.5089441626737,-58.4861548647957,27620.5,False
-37.3385187203624,-57.0333166634527,27620.5,True
-37.2632305079153,-56.9745586090481,29593.0,True
-38.7702355579356,-62.6029546301718,27620.5,True
-39.3756504477901,-62.6473691572484,27620.5,True
-38.8944422347495,-63.1407347636352,27620.5,False
-39.2608696441589,-62.6152474688671,27620.5,True
-38.8292649440891,-62.693309603918,7283.0,False
-39.5014968706772,-62.6798287686143,27620.5,True
-39.0578094179787,-62.5704145591734,27620.5,True
-34.1581474333804,-59.113670695869,27620.5,False
-34.0447948866739,-59.1961491544738,27620.5,True
-34.095805089842,-59.024323230709,109443.0,False
-27.9217506990605,-65.8386083361237,27620.5,False
-28.0654919189984,-65.812634342758,27620.5,False
-27.9039042243544,-65.8810526601527,27620.5,False
-28.2126967614006,-65.8764873689251,27620.5,False
-28.1193513672937,-65.7984624307184,27620.5,True
-28.1563452866546,-65.7938676297893,752.0,False
-27.6881718363204,-65.9237482043879,27620.5,True
-28.0983112879268,-65.8992367971529,27620.5,False
-27.9598298042336,-65.8128044102085,27620.5,False
-27.9415305502312,-65.8680485138611,27620.5,False
-27.931468298321,-65.872020638836,27620.5,False
-27.8043079928106,-65.8711982539321,27620.5,False
-28.8126440511075,-65.5006877212264,3302.0,False
-28.7466882688681,-65.5463244146797,27620.5,False
-28.6943069148913,-65.4314484203132,1480.0,False
-29.0291660768967,-65.5467246141158,27620.5,False
-27.5349731302927,-66.5053368941792,27620.5,False
-27.583018934635,-66.3154326848738,16513.0,False
-27.5478659002109,-66.3268716116203,27620.5,False
-27.5210492835342,-66.3838425629266,27620.5,True
-27.4898884579669,-66.0208659749083,27620.5,False
-27.4666338119165,-66.0107520171246,27620.5,False
-27.5101585793459,-66.3286299613972,27620.5,False
-26.0592666352418,-67.4065517117148,2022.0,False
-26.4754473000087,-67.2652083338104,27620.5,False
-25.8246381808033,-67.3717929184851,27620.5,True
-26.9828636014962,-66.7390636195755,27620.5,False
-27.649529254029,-67.0263166064703,16581.0,False
-27.4932508055993,-67.1020885628446,27620.5,False
-27.1448010677264,-66.9447586037509,27620.5,False
-27.2472332720167,-67.0322188935562,27620.5,False
-27.3041623736755,-66.6822430627839,27620.5,False
-27.2247667925684,-66.8339992772836,27620.5,False
-27.2424350684305,-67.0083508704177,27620.5,True
-27.6850168444643,-66.9936621115587,27620.5,False
-27.5359586328191,-67.117313312317,27620.5,False
-27.7125658590224,-67.1355121485828,27620.5,True
-27.1643458211608,-66.7355154111502,27620.5,True
-27.2276088273086,-66.9328205081217,27620.5,True
-27.5480304255999,-67.0052405381637,27620.5,False
-27.0935167123347,-66.822059795824,27620.5,True
-28.7745953259886,-66.0464851077306,27620.5,False
-28.8531930322117,-66.2375625171686,2572.0,True
-28.6536070700741,-65.8678577009283,27620.5,True
-28.5787147136839,-65.83646106419,27620.5,True
-28.6870984940716,-66.0658875426961,58104.0,False
-28.6870984940716,-66.0658875426961,6253.0,False
-28.5792992293533,-65.8877987003735,27620.5,True
-28.6214877581312,-65.8564782819331,27620.5,False
-28.7260731000394,-65.9787475665555,27620.5,True
-28.4521437991819,-65.9504381171072,27620.5,True
-28.5987366560516,-65.90216777551,27620.5,True
-29.2206231988199,-65.774504452477,79476.0,False
-29.2206231988199,-65.774504452477,22046.0,False
-28.7001924665143,-66.0370706752819,27620.5,True
-28.7460025987333,-66.1246593323879,75616.0,True
-28.7460025987333,-66.1246593323879,27620.5,True
-28.7460025987333,-66.1246593323879,27620.5,True
-28.7460025987333,-66.1246593323879,27620.5,True
-28.4690132409229,-65.7789173519908,27620.5,True
-28.3106109640954,-65.3644441119424,2849.0,False
-28.3432440671694,-65.3996547929967,27620.5,False
-28.579033524573,-65.4050006254354,27620.5,False
-28.4934051284671,-65.3251810160843,27620.5,False
-28.4048578902701,-65.1027307876137,27620.5,True
-28.4977236708,-65.4331003060281,27620.5,False
-28.3025626549866,-65.7195725583916,27620.5,False
-28.3044550285186,-65.7317993779557,27620.5,False
-28.3875664004555,-65.700924753072,2064.0,False
-28.279903384504,-65.732110637747,27620.5,False
-29.6045481364721,-65.5197363815238,27620.5,False
-29.1093301379728,-65.3612210197212,27620.5,False
-29.1949686063432,-65.4372756503072,27620.5,False
-29.2015274227698,-65.4524837802877,27620.5,False
-29.8993520757253,-65.3979048133024,27620.5,False
-29.3788610113225,-65.2902628195316,27620.5,False
-28.9195404731786,-65.330165196142,27620.5,False
-29.2448211616141,-65.482548511642,27620.5,False
-29.5565259468291,-65.45292512565,27620.5,False
-28.7370287924951,-65.1089288090212,27620.5,False
-28.6371892888632,-64.986114025125,27620.5,False
-28.7858877210576,-65.1109537072663,27620.5,False
-29.1539574120084,-65.3983639409412,27620.5,False
-29.2788602588992,-65.0586114791781,27620.5,True
-28.9324823811566,-65.0969169795382,6729.0,True
-28.9324823811566,-65.0969169795382,1835.0,True
-28.2625721317543,-65.6373471946803,27620.5,True
-27.9396601365619,-65.6976635982792,27620.5,False
-28.1544077397567,-65.6594385462931,27620.5,True
-28.0392837807742,-65.5968360756269,3205.0,False
-27.8381591887716,-65.7294653565801,6215.0,True
-28.1790226989676,-65.6627541955027,27620.5,True
-28.3210385814734,-65.6193479149477,27620.5,True
-28.0084614266576,-65.7104578503512,6729.0,True
-28.0084614266576,-65.7104578503512,1835.0,True
-27.8826117613613,-65.7278189496364,27620.5,False
-28.3623962022824,-66.1597557408836,27620.5,False
-28.0586376131505,-66.1976605707736,27620.5,False
-28.3721410500963,-66.2950864577145,27620.5,True
-28.3148469539552,-66.1490141867256,27620.5,False
-28.3952811443403,-66.2182866315867,27620.5,False
-28.2213443852426,-66.1433422047159,27620.5,False
-28.1400948610386,-66.2025536295595,157532.0,True
-28.1400948610386,-66.2025536295595,9187.0,True
-28.1747062346767,-66.2160450415187,6307.0,False
-28.2614932193968,-66.2242784976376,27620.5,False
-26.8773589086983,-66.047409811272,27620.5,False
-26.7219409492101,-66.0669411369893,27620.5,False
-26.4075706142584,-66.2538315321122,27620.5,False
-26.88323272949,-66.1016634591571,27620.5,True
-26.6772482962785,-66.0405880501417,27620.5,True
-26.7683633718571,-66.0826031474872,27620.5,True
-26.6268388161284,-66.0484859395161,27620.5,True
-26.5436185550006,-66.362164827432,27620.5,False
-26.6956908487661,-66.0666519780376,27620.5,True
-26.9533871146054,-66.1362317932693,27620.5,True
-26.8012447800609,-66.0697333108118,2064.0,False
-26.6945250921457,-66.0479669337187,26929.0,False
-26.8340375488912,-66.0336015464692,27620.5,True
-28.1793924720551,-65.4953879475228,27620.5,False
-28.1062870281431,-65.3192566899895,971.0,False
-28.2047223578394,-65.2143862351425,27620.5,False
-28.1950298939033,-65.1143349474296,27620.5,True
-28.0450070405238,-65.4976362162721,27620.5,False
-28.1432052440113,-65.4967868581846,27620.5,False
-27.956622281426,-65.1711750391747,75616.0,True
-27.956622281426,-65.1711750391747,27620.5,True
-27.956622281426,-65.1711750391747,27620.5,True
-27.956622281426,-65.1711750391747,27620.5,True
-27.9088142529684,-67.6219226179066,27620.5,True
-28.176530983121,-67.4880187051839,27620.5,True
-27.9550333468616,-67.6336797895228,27620.5,True
-28.3045192414539,-67.2473765659508,27620.5,True
-27.6921933516025,-67.6189063888481,27620.5,False
-27.5242404633121,-67.5912877994986,27620.5,False
-27.3349292033561,-67.7549811841083,27620.5,False
-27.5708732149937,-67.6219942104501,6307.0,False
-28.0655616313794,-67.564368979148,16571.0,True
-28.4701033631654,-65.6356019557086,27620.5,True
-28.5172930868746,-65.6765041696816,27620.5,True
-28.6586825818773,-65.7838015450735,27620.5,False
-28.4577533988573,-65.7249760445606,43595.0,True
-28.4577533988573,-65.7249760445606,4569.0,True
-28.5009225087712,-65.664118478515,27620.5,True
-32.1745792840367,-64.5732436463006,27620.5,False
-32.2562251197951,-64.6077980473932,27620.5,False
-32.3679600870772,-64.6454261117656,27620.5,False
-32.1404343396904,-64.5034778547124,27620.5,False
-32.1698010305769,-64.7738851513169,27620.5,False
-32.206746994887,-64.4006426100595,27620.5,False
-32.3031135977611,-64.4830414426673,10663.0,False
-31.8997878540948,-64.7731668387586,27620.5,False
-32.0961591386739,-64.3300742912544,27620.5,True
-32.3888032444727,-64.5214358049346,27620.5,False
-32.3211259681076,-64.2807422857482,27620.5,False
-31.8548624339289,-64.3789312032362,27620.5,True
-31.9183078880064,-64.5758210013579,27620.5,False
-32.3184982729107,-64.7469859010605,27620.5,False
-32.0254698796365,-64.4646790665809,27620.5,False
-32.528642164266,-64.5886875602836,27620.5,False
-31.9776223398196,-64.3755856819348,3911.0,False
-32.1659052832809,-64.5179097272822,27620.5,False
-32.0643780082952,-64.5395619619795,27620.5,False
-32.165000699904,-64.3791841282962,27620.5,False
-31.8282753564049,-64.5213024933877,27620.5,False
-31.956360003836,-64.8134564861105,27620.5,False
-32.1861840457394,-64.5673892136594,27620.5,False
-31.9110000435133,-64.7263436829673,27620.5,False
-31.9120664434057,-64.5306135222014,27620.5,False
-32.1763512233751,-64.4569384953227,27620.5,False
-32.2527149326427,-64.5841178583312,27620.5,False
-31.9764928137116,-64.5590536588416,27620.5,False
-32.2666325052071,-64.5247153832449,27620.5,True
-32.2365474320847,-64.5136041058573,27620.5,False
-32.1893832757006,-64.4792058830229,27620.5,False
-32.103594962197,-64.7545223469106,27620.5,False
-31.416804474519,-64.1836065316143,1505250.0,False
-31.0622288550886,-64.3006405218046,27620.5,False
-30.9590358937464,-64.2733493995531,27620.5,False
-31.0220555873766,-64.0617128675296,27620.5,False
-31.2372761869427,-64.06629578921,27620.5,False
-31.028521686159,-64.0186827925075,27620.5,False
-31.4439913534172,-63.9957647638948,27620.5,False
-31.0842308391148,-64.2986976601044,27620.5,True
-31.1344806428809,-64.1401506243983,27620.5,True
-30.9761309355354,-64.0957931680719,36582.0,False
-31.3457926167976,-64.3384873148702,45689.0,False
-31.0086241638688,-64.2678934275508,27620.5,False
-31.1431642572558,-64.0412657421536,752.0,False
-31.3742535756696,-64.0536917332686,27620.5,False
-31.2640443703214,-64.3091277732629,27620.5,False
-31.3553500072871,-64.0031894181341,27620.5,False
-31.1697501304772,-64.3175041693725,27620.5,False
-31.3153062144915,-64.3035286821267,27620.5,False
-31.1423535972901,-64.2974184744782,27620.5,False
-31.1245074978079,-63.8917952670958,27620.5,False
-31.2371523751516,-64.3117636936437,27620.5,False
-31.2936496256546,-64.2977013083088,27620.5,False
-31.0706651818848,-64.3162353926988,27620.5,False
-31.3124146261742,-64.1761908673028,27620.5,False
-31.2757298270107,-64.1646157997346,27620.5,False
-30.5432844931547,-65.036726705634,27620.5,False
-30.7951306902471,-65.0526414509469,27620.5,False
-31.0678362171856,-64.9347870163643,27620.5,False
-30.7439287854916,-64.7907762625898,37001.0,True
-30.6726348056743,-64.8718984580637,27620.5,False
-30.4786437166254,-65.0615999465835,27620.5,False
-30.3722741905701,-65.3081506835707,27620.5,False
-31.0132902934693,-65.1028961989253,27620.5,False
-30.9149930562395,-64.7347253605041,27620.5,False
-30.7067406068792,-64.8472958527643,27620.5,False
-30.557676818886,-64.9537465755734,27620.5,False
-30.6440766851484,-64.9282561270634,27620.5,False
-30.767438455012,-65.1904310993209,27620.5,True
-30.7830128979704,-64.6361895651717,27620.5,False
-30.6387724146337,-65.3887411301193,27620.5,True
-30.7465914481217,-65.23562125983,27620.5,True
-30.8552312644894,-64.9848914395855,27620.5,True
-34.3788549787042,-64.4971277806815,27620.5,False
-34.4960896298253,-64.8106844722385,27620.5,False
-34.7238744309592,-63.5072646744416,27620.5,False
-34.8413182092657,-64.374674241684,27620.5,False
-34.7908061221694,-63.7803573874566,27620.5,False
-34.4812565933205,-64.1706963757217,27620.5,False
-34.4404202357062,-64.3416413140051,27620.5,False
-34.7726306535037,-63.6721545267546,27620.5,False
-34.838183614786,-63.9165630450065,27620.5,False
-34.8426586423884,-64.100317162126,27620.5,False
-34.5188146178844,-63.9440394716914,27620.5,False
-34.8405206144244,-64.5871000246117,6345.0,False
-34.1228538364414,-64.7251793561373,27620.5,False
-34.3414458163452,-64.9208144024683,27620.5,False
-32.2011870055989,-63.1651247599125,27620.5,False
-32.489493401271,-63.4023757740179,27620.5,False
-32.6617950020705,-63.2431129540741,27620.5,False
-33.0778686830531,-63.2750688076142,27620.5,False
-32.9392316160202,-63.2450080292635,27620.5,False
-32.8025264638807,-63.2470933409626,27620.5,False
-32.6164345716079,-63.4093992321595,27620.5,False
-32.097001584398,-63.0343508725098,27620.5,False
-32.3043333011971,-63.2334364556727,27620.5,True
-32.5405056698749,-63.4768932211512,27620.5,False
-32.7462180353295,-63.3417357565638,27620.5,False
-32.5282930275938,-63.2480163099916,27620.5,False
-32.2496252958172,-62.9308811599002,27620.5,False
-32.693126806761,-63.4371065246176,27620.5,False
-32.2870733284187,-63.3536812962105,27620.5,False
-32.4135041930881,-63.248329032642,97815.0,False
-32.4354764129042,-63.2478575788202,26359.0,False
-32.4169424085691,-63.2834583533615,27620.5,False
-30.5942904368422,-64.2056869543903,366117.0,True
-30.7757911856885,-64.218650967602,27620.5,False
-30.4670741739895,-64.6702311731976,27620.5,False
-30.6429020291104,-64.4995043048417,27620.5,True
-30.4249771769302,-64.35273931174,25360.0,False
-30.5191804150051,-64.2522892562555,27620.5,True
-30.6012264239052,-64.8556055205058,27620.5,False
-30.2141741753478,-64.4993682465442,27620.5,True
-30.4542122342579,-64.4448949849585,27620.5,False
-30.6792055355653,-64.1601540603629,27620.5,False
-33.3535611422207,-63.7177345908776,27620.5,False
-33.6341653860737,-63.2256220940937,27620.5,False
-33.0247715016078,-63.6698958046962,27620.5,False
-32.9131482495273,-64.0225799574983,27620.5,True
-33.025379107614,-64.0468745495955,27620.5,False
-33.6661834475089,-63.5393329155376,27620.5,False
-32.8145729537056,-63.8749572232084,27620.5,True
-32.7563272558798,-63.7891325487676,27620.5,True
-33.6684902972492,-63.6362592216111,27620.5,False
-33.4179776759532,-63.2936289409448,14571.0,False
-33.4003583812229,-63.4723888936644,27620.5,False
-33.7584460192307,-63.4903023260087,27620.5,False
-33.1707368569602,-64.0477630393348,27620.5,False
-33.1764791369835,-63.286607639172,27620.5,False
-33.0314400484848,-63.5061198919908,27620.5,False
-33.2031138079518,-63.8626455259537,27620.5,False
-33.6053920200864,-62.625880987744,27620.5,False
-33.6420729225189,-62.4041194655182,27620.5,False
-33.1275862241272,-62.094840853455,27620.5,False
-33.2482565790199,-62.2688345888296,27620.5,False
-33.4737649768214,-62.338907063379,27620.5,False
-33.2582393924,-62.6075243980859,27620.5,False
-33.3117017575472,-62.176462774246,27620.5,False
-32.8876809419638,-61.9517449836933,27620.5,False
-33.2830928544683,-62.1865429174032,27620.5,False
-33.0083997293961,-61.8057792803375,27620.5,False
-30.9598738194308,-65.3103972669276,27620.5,False
-33.1220805916617,-62.3028841678808,27620.5,False
-32.7308774807212,-61.9158266714317,136000.0,False
-33.4642879445387,-62.4382553098875,27620.5,False
-32.945647467009,-62.2307908603693,27620.5,False
-33.239697566848,-62.4015958014292,27620.5,False
-32.6593552693932,-62.2972675758562,27620.5,True
-32.9852692707788,-62.0218743100721,27620.5,False
-32.6906362907814,-62.1011265194652,28706.0,False
-32.9156374383737,-62.454900955381,27620.5,False
-32.4097129871359,-62.1023489220675,27620.5,False
-32.9338712550359,-62.3437118793861,27620.5,True
-32.8347578086408,-62.2952589654963,27620.5,True
-31.0096689758107,-65.3612671996185,27620.5,False
-31.0424218865363,-65.2835250950022,27620.5,False
-30.8003826357539,-65.65640422135,27620.5,True
